1599 3
1.4	24	9.7
3.75	16	12.6
2.6	44	11.1
1.8	45	11
13.8	82	8.8
2.2	89	13.567
13.8	82	8.8
2.2	89	13.6
5.7	14	10.2
3	22	10.6
1.5	13	10.1
3	22	10.6
2.1	9	10.3
1.5	12	10.7
2	11	10.9
2.1	25	9.7
2.1	23	10.3
1.9	17	10.6
1.7	13	11.4
2.1	11	10.8
1.8	18	12.4
1.7	13	11.4
1.6	18	11.95
1.9	147	9.7
1.4	28	10
1.9	28	10.6
1.9	147	9.7
2.3	16	11.5
2.3	13	10.8
2.3	16	11.5
1.5	15	9.6
4.3	64	9.4
2.4	60	9.8
2.5	14	11
2.3	12	11.4
1.8	12	9.95
2	14	10.8
2.3	12	11.4
2.1	25	10.6
1.8	20	11.1
2.2	48	9.7
2.1	27	9.8
2.2	17	10.4
1.8	65	10.5
4.1	65	9.2333
4.1	65	9.25
2.3	58	10.6
2	44	10.3
2.2	20	10.5
2.6	27	10.2
2	44	10.3
1.9	23	9.05
2.3	58	10.6
2	61	10.4
2	47	10
2.1	34	9.7
2.2	38	9.6
1.7	24	10.8
2.2	59	10.1
2.1	52	10.2
2.2	18	11.3
2.8	28	10.2
2	22	9.9
1.9	84	9
2.4	29	11.7
2.2	35	9.7
1.9	45	10.3
1.9	31	10.2
2.5	26	12
1.8	60	9.9
4.4	32	11.6
2.2	49	10.9
1.9	38	10.75
2.2	19	10.4
2.3	19	11.2
1.8	28	10.1
2	26	10.2
1.6	26	12.1
2	50	10.4
1.8	24	11.4
2.3	26	9.5
2.3	27	9.4
3.7	54	11.3
2.2	28	9.4
2.4	23	11
1.7	24	10.55
2.2	20	9.9
2.4	23	11
6.7	115	9.5
2	131	9.9
2	131	9.9
2	131	9.9
2	20	10.1
2	20	10.1
2	20	10.1
1.9	42	10.9
2.1	52	11.2
2	20	10.1
1.6	42	9.2
1.9	34	11.5
2.2	35	12.4
2.2	25	11.1
2.2	104	9.5
2.4	50	12.5
13.9	92	10.5
2.2	20	11.8
1.6	29	10.8
5.1	27	11.9
1.8	20	11.3
1.7	32	11.3
2.4	26	11.9
1.7	32	11.3
2.6	27	11.9
2.1	98	9.8
2.4	34	11.6
2.6	48	11.5
2.4	60	11.4
1.8	28	10.9
2.5	102	12.8
7.8	79	9.2
1.8	35	11.6
1.7	26	11.6
2.3	40	11
1.9	38	9.5
2	44	10.5
2.2	51	11.2
2.3	40	11
2	44	10.2
3.6	42	11
